#断面首尾端点坐标
201,649610.4394,3200730.7118,1.0922
202,649625.9161,3200747.5048,0.0000
203,649624.9648,3200745.6653,-0.2100
204,649623.5861,3200744.0096,-0.4300
205,649622.1772,3200742.3932,-0.4100
206,649619.9954,3200739.8163,-0.3200
207,650130.9914,3200805.8450,0.6800
208,650129.6478,3200803.3161,0.6400
209,650131.5468,3200807.4704,0.7100
210,650132.5040,3200809.5689,0.7200
211,650133.3470,3200811.9378,1.2300
212,650327.3703,3200660.3637,1.4600
213,650325.9812,3200659.0131,1.3200
214,650323.9929,3200657.1185,1.1300
215,650865.8142,3200463.7493,1.2148
216,650863.1779,3200458.6418,1.2148
217,650860.6826,3200455.0914,1.2148
218,650832.0935,3200396.1801,1.2971
219,650834.1133,3200400.7014,1.2971
220,650836.0052,3200402.9382,1.2971
221,651047.4625,3200349.5880,-0.6200
222,651047.7157,3200342.8483,-0.5100
223,651090.8342,3200245.5714,-0.3678
224,651090.5709,3200244.9574,-0.3678
225,651090.6916,3200244.0803,-0.3678
226,651090.7684,3200243.2799,-0.3678
227,650663.8407,3200297.7662,0.9318
228,650666.3263,3200302.2373,0.9318
229,650686.9791,3200345.9589,0.3100
230,650684.4343,3200340.0694,0.3100
231,650682.1686,3200334.7628,0.3100
232,650680.3967,3200331.9756,0.3100
233,650676.6668,3200322.4949,0.0600
234,650674.1802,3200317.0863,0.4100
235,650674.6216,3200317.9685,0.2100
236,650675.1094,3200319.1524,0.1400
237,650675.6437,3200320.4292,0.0300
238,648490.5492,3201167.3860,1.3100
239,648489.0651,3201168.7481,0.5200
240,648487.4902,3201170.2615,0.0000
241,648485.5135,3201171.8449,-0.2100
242,648483.6882,3201173.0685,0.5100
243,648482.3569,3201174.4992,0.8200
244,647423.1562,3203811.0026,-0.7600
245,647427.8214,3203810.7730,-0.9300
246,647430.7933,3203811.0947,-0.8600
247,647433.3485,3203811.5901,0.0300
248,647437.6068,3203812.2962,0.3200
249,647620.9797,3203239.2791,-0.4500
250,647622.7227,3203237.4501,-0.7600
251,647624.6835,3203235.0987,-1.1800
252,647633.5637,3203224.5150,-0.5100
253,647632.1511,3203226.4177,-0.8500
254,647629.5960,3203229.0005,-1.2200
255,647626.7387,3203232.3525,-1.4100
256,647002.1539,3202857.0451,-0.4500
257,647003.4665,3202856.0612,-0.9300
258,647004.8278,3202854.4566,-1.3600
259,647010.7672,3202848.6177,-0.8200
260,647010.0291,3202849.4125,-1.1700
261,647008.8697,3202850.7374,-1.3500
262,647006.8204,3202852.6279,-1.6100
263,646985.8315,3202875.3998,1.5445
264,646726.7500,3202819.5479,-0.5100
265,646726.8614,3202817.7433,-0.7600
266,646726.8463,3202809.8658,-0.4200
267,646727.0327,3202811.1172,-0.7100
268,646727.0327,3202813.3656,-0.8300
269,646726.9612,3202815.6497,-0.9200
270,646724.5147,3202844.5517,1.4118
271,646515.9732,3202851.1895,-0.3100
272,646513.4707,3202849.4409,-0.5300
273,646505.1065,3202842.6832,-0.6100
274,646506.7452,3202844.2181,-0.5200
275,646508.2318,3202845.2989,-0.7100
276,646509.8541,3202846.5032,-0.8200
277,646511.7544,3202847.9855,-0.8700
278,646352.2392,3203107.0700,-0.6100
279,646353.6963,3203108.3413,-0.4500
280,646349.0513,3203104.4148,-0.6200
281,646347.3530,3203103.1261,-0.5600
282,646350.7058,3203105.6462,-0.7200
283,645829.4901,3203414.2591,0.3300
284,645828.1580,3203418.4843,0.3100
285,645826.1888,3203421.7835,0.2500
286,645821.1496,3203435.0635,0.3100
287,645822.7478,3203431.2884,0.2900
288,645824.0544,3203427.0708,0.2700
289,645548.8598,3203257.5358,0.3500
290,645546.5810,3203261.4828,0.3200
291,645544.5117,3203264.6734,0.2800
292,645541.4964,3203268.0412,0.2800
293,645537.9700,3203273.5406,0.3700
294,645536.8835,3203275.9762,0.4100
295,645539.0564,3203271.3398,0.3200
296,645506.9055,3203385.4318,-0.1200
297,645505.8557,3203383.9134,-0.3200
298,645503.5314,3203377.8882,0.2300
299,645504.0345,3203379.0688,0.0200
300,645504.4940,3203380.4681,-0.3600
301,645504.9437,3203381.7915,-0.6200
302,645307.5606,3203203.5695,0.3200
303,645305.7318,3203205.4971,-0.1200
304,645303.2562,3203207.4068,-0.4100
305,645300.2161,3203209.0995,-0.6200
306,645292.2469,3203214.2013,-0.0200
307,645293.6381,3203213.3288,-0.3100
308,645295.2481,3203212.2097,-0.5200
309,645297.4543,3203210.8487,-0.5600
310,645398.3221,3202975.2215,-0.0200
311,645396.2681,3202974.3098,-0.2300
312,645393.0029,3202973.1168,-0.3600
313,645383.1921,3202970.8312,0.3300
314,645384.7266,3202971.1220,0.0300
315,645387.0127,3202971.5289,-0.3200
316,645389.1108,3202971.9357,-0.4800
317,645248.5981,3202925.2175,0.2300
318,645250.8979,3202924.7337,0.0210
319,645253.2582,3202924.0986,-0.2830
320,645261.7375,3202922.3350,0.0300
321,645259.3839,3202922.7773,-0.2900
322,645256.3539,3202923.3721,-0.3100
323,644649.2551,3202836.2426,0.1500
324,644647.1442,3202836.8017,0.0800
325,644639.3369,3202839.8609,0.1900
326,644640.9600,3202839.1053,0.1300
327,644642.8973,3202838.4430,0.0700
328,644644.9181,3202837.6847,0.0200
329,644593.8498,3202862.3042,0.2800
330,644593.0495,3202862.8041,0.1200
331,644590.9328,3202864.2776,0.0600
332,644591.9687,3202863.4143,-0.0300
333,644890.7547,3203012.8001,0.3300
334,644891.4545,3203014.6328,0.2100
335,644892.5644,3203016.4655,-0.4300
336,644894.3935,3203022.4026,0.2800
337,644893.7268,3203020.4391,0.0300
338,644893.0217,3203018.5345,-0.6200
339,644517.1002,3202920.8401,0.3217
340,644738.4598,3203055.3556,0.3480
341,644737.9748,3203056.3457,0.3430
342,644730.0756,3203071.6076,1.8458
343,644732.5490,3203067.1991,1.8458
344,644616.2437,3202858.1129,1.7819
345,644621.0262,3202853.4886,1.7819
346,644625.1363,3202850.3490,1.7819
347,644630.2166,3202845.9714,1.7819
348,645291.8348,3202920.7657,1.8897
349,645283.9177,3202921.0432,1.8897
350,645275.7227,3202921.3207,1.8897
351,645358.2759,3202967.9293,1.5395
352,645363.7368,3202968.3189,1.5395
353,645370.1970,3202969.1623,1.5395
354,645274.8420,3203235.2238,1.3053
355,645279.5925,3203229.1635,1.3053
356,645284.8238,3203222.4010,1.3053
357,645817.8213,3203463.7061,1.4322
358,645818.6219,3203455.1048,1.4322
359,645820.5822,3203389.3499,1.1862
360,645809.2686,3203383.1829,1.1862
361,645800.1385,3203377.6685,1.1862
362,645522.3580,3203300.8737,1.5216
363,645525.4967,3203295.0382,1.5216
364,645528.1974,3203289.7132,1.5216
365,645530.4659,3203285.4367,1.5216
366,645532.5282,3203282.3453,1.5216
367,645956.9064,3203573.2413,1.4538
368,645963.3824,3203571.9069,1.4538
369,645726.7329,3203529.9101,1.4051
370,645728.0836,3203537.1836,1.4051
371,645728.4438,3203542.1985,1.4051
372,649330.8704,3202809.3227,5.7104
373,649333.9940,3202809.3441,5.5184
374,649337.1611,3202809.2380,5.5663
375,649342.2691,3202810.1395,5.9611
376,649348.3980,3202812.3656,6.3499
377,649352.4446,3202812.8048,6.6338
378,649386.9985,3202815.1436,6.7202
379,649378.5285,3202815.7230,6.7393
380,649371.0451,3202815.7006,6.6105
381,649366.0741,3202815.3677,6.7725
382,649360.9595,3202813.7927,6.7056
383,649360.8434,3202812.4544,6.6366
384,649357.8883,3202812.3853,6.5087
385,649356.8265,3202812.3323,6.5087
386,649356.9794,3202812.4783,6.7377
387,649353.8923,3202812.3207,6.5578
388,649353.9050,3202812.4928,6.7657
389,649238.7137,3202538.0493,2.0294
390,649237.4894,3202538.4126,1.2776
391,649238.0292,3202538.0844,1.8504
392,649237.9065,3202538.1121,1.5745
393,649241.0871,3202536.6425,1.5305
394,649240.5091,3202537.0469,1.7614
395,649054.2292,3202273.6128,0.7174
396,649055.1208,3202273.1860,1.2113
397,649055.6816,3202272.8640,1.8331
398,649056.7598,3202272.2371,2.3709
399,649057.7478,3202271.6081,2.3449
400,649058.9223,3202270.5611,2.2279
401,649059.5496,3202269.8941,1.6980
402,648877.0663,3202004.4119,0.7709
403,648877.6401,3202004.1373,1.1078
404,648878.9924,3202003.7465,1.8666
405,648881.6044,3202002.2140,1.8735
406,648882.1203,3202001.6467,1.8735
407,648882.7193,3202001.4087,1.6205
408,648883.0768,3202001.1336,1.5945
409,648697.5390,3201747.6456,0.7516
410,648697.9793,3201747.2688,1.1984
411,648698.6621,3201746.9807,1.8652
412,648699.2732,3201746.6888,2.0362
413,648703.7905,3201744.8618,1.5942
414,648703.1948,3201745.4594,1.8012
415,648701.8540,3201746.5440,2.0321
416,648707.3478,3201744.1602,1.5222
417,648706.4431,3201744.7135,1.5972
418,648572.5214,3201456.6793,0.8779
419,648573.4102,3201456.2132,1.3008
420,648573.6151,3201455.8031,1.6917
421,648574.9344,3201455.4537,2.0965
422,648576.8132,3201454.4741,2.2045
423,648577.4769,3201454.1364,2.1135
424,648578.1580,3201453.5090,1.6836
425,648579.2004,3201452.9264,1.3666
426,648578.7724,3201453.2234,1.5356
427,648503.0452,3201158.2805,1.8990
428,648500.8454,3201159.7244,1.8710
429,648497.8784,3201161.8749,1.6252
430,648494.5007,3201164.0550,1.6292
431,648493.1863,3201164.9389,1.5743
432,648492.2825,3201165.5125,1.5303
433,647033.1171,3204028.8379,2.2193
434,646650.2511,3203945.0689,1.3039
435,646650.1091,3203945.4407,1.3569
436,646649.9027,3203946.2294,1.7078
437,646647.3571,3203947.5265,3.2935
438,646646.7941,3203948.7335,3.7364
439,646645.1570,3203951.4721,3.7334
440,646644.5315,3203952.7319,3.5515
441,646643.9598,3203953.9643,3.0407
442,646643.0597,3203955.0489,2.7828
443,646641.9367,3203957.3244,2.8738
444,646640.7026,3203959.4738,3.1187
445,646639.2536,3203962.2318,3.0858
446,646637.8859,3203964.1203,2.7939
447,646636.0607,3203966.4774,2.3771
448,646358.0260,3203134.4861,3.3837
449,646356.6048,3203138.7805,3.4997
450,646355.7306,3203144.0287,3.5358
451,646355.3249,3203149.0479,3.4269
452,646355.3422,3203152.8097,3.4979
453,646355.0754,3203156.7126,3.6699
454,646354.6036,3203159.2092,3.6969
455,646354.8447,3203159.7585,3.4690
456,646354.8532,3203159.7484,1.8264
457,646354.9314,3203159.4667,1.7784
458,646354.9171,3203159.3607,3.4910
459,646355.8967,3203156.9106,1.8084
460,646355.8681,3203156.8708,3.4449
461,648140.8364,3204301.2456,6.5161
462,648141.5284,3204303.7540,6.5591
463,648142.6262,3204307.6490,6.6411
464,648144.3783,3204313.1991,6.8141
465,648144.3080,3204316.1839,5.2096
466,648143.8586,3204314.6972,5.1116
467,648143.5165,3204313.5497,5.1676
468,648142.6239,3204311.2368,5.1156
469,648142.3037,3204310.1891,5.1266
470,648141.3919,3204307.6680,5.2075
471,648141.9337,3204307.3012,6.7181
472,647695.0876,3203990.0758,1.7592
473,647696.0377,3203988.9328,1.7612
474,647694.3498,3203991.0913,1.7642
475,647694.1617,3203991.3248,1.7722
476,647693.2971,3203992.3592,1.7442
477,647692.5682,3203993.3256,1.7443
478,647423.4989,3203812.0243,2.2651
479,647447.0055,3203519.7391,0.7343
480,647447.5868,3203519.8624,0.7653
481,647449.0956,3203519.5935,0.7342
482,647450.3368,3203520.3227,1.1141
483,647450.7536,3203520.3229,1.3761
484,647451.3930,3203520.5900,1.5660
485,647453.4558,3203522.8400,3.2035
486,647456.3029,3203524.6717,3.1015
487,647459.3737,3203526.3763,3.1235
488,647462.0230,3203528.2534,2.9705
489,647463.9014,3203529.0012,2.9305
490,647466.7828,3203530.3699,2.8565
491,647465.8293,3203529.7887,2.8855
492,647466.7271,3203530.3375,0.0122
493,647465.8518,3203529.8138,0.0352
494,647840.3816,3203371.3960,-1.8703
495,647835.7408,3203382.7561,-1.3522
496,647836.4602,3203381.7544,-1.3352
497,647836.8154,3203380.6053,-1.3183
498,647837.1706,3203379.6712,-1.3213
499,647837.7330,3203378.5487,-1.4453
500,647838.3304,3203376.9943,-1.3343
501,647838.6028,3203376.1289,-1.8652
502,647839.2372,3203374.5258,-1.8022
503,647839.6328,3203373.4992,-1.8762
504,647840.0331,3203372.8570,-1.8612
505,647645.4089,3203205.6530,1.9325
506,647643.3883,3203209.9670,1.9076
507,647642.5913,3203211.3691,1.8467
508,647641.4825,3203212.9006,1.2508
509,647640.2378,3203214.8711,1.3129
510,647637.3850,3203215.5500,1.4799
511,647637.3653,3203219.7089,1.4249
512,647635.9117,3203221.5672,1.0491
513,647634.7194,3203222.2160,0.5602
514,647634.6952,3203222.7898,0.0644
515,647634.5939,3203223.2794,-0.4075
516,647405.2838,3203078.0741,2.2064
517,647402.8923,3203082.3147,2.1975
518,647401.3376,3203085.5257,2.4485
519,647399.4453,3203089.6866,2.3126
520,647398.1612,3203092.2303,1.6198
521,647396.6623,3203093.5285,0.9700
522,647396.1222,3203094.3452,0.6091
523,647395.5444,3203095.7449,-0.3596
524,647395.7070,3203095.2980,0.0513
525,647123.3706,3202960.6272,0.4586
526,647124.4485,3202959.2990,0.2067
527,647125.3728,3202957.8391,0.0957
528,647125.6343,3202957.3223,0.0027
529,647126.4274,3202955.9486,-0.8841
530,647127.6954,3202954.3736,-0.9891
531,647128.7077,3202952.7757,-0.5283
532,647128.8201,3202952.3546,-0.3793
533,647129.6816,3202951.1665,-0.9782
534,647131.1260,3202949.4423,-0.9662
535,647132.0419,3202947.8594,-0.9853
536,647132.3588,3202947.4154,-0.9783
537,647133.0762,3202946.5665,-1.0513
538,647134.4765,3202944.5123,-0.9423
539,647135.3860,3202942.9217,-1.0923
540,647135.7244,3202942.3869,-1.0833
541,647136.3815,3202941.4911,-0.8984
542,647137.2491,3202940.2944,-0.5885
543,647138.0959,3202939.0066,0.0633
544,647138.6625,3202937.9329,0.3892
545,647135.5631,3202942.9665,3.0576
546,647135.8623,3202942.5321,3.0316
547,647136.9387,3202942.2178,3.2365
548,647138.8599,3202937.9882,3.0135
549,647139.6416,3202937.9329,3.3004
550,647143.4187,3202932.1948,3.0023
551,647146.1227,3202928.6209,3.0352
552,647149.0159,3202925.4020,3.0252
553,647149.6189,3202924.5563,2.8822
554,647151.8683,3202920.8948,2.9541
555,647153.7350,3202916.5399,3.0460
556,647026.5526,3202828.7140,3.4013
557,647025.6091,3202829.5991,3.5023
558,647023.5058,3202832.1768,3.4633
559,647021.9515,3202833.9415,3.3434
560,647021.7347,3202834.2376,3.6633
561,647020.4088,3202835.9601,3.8593
562,647019.1935,3202838.0217,3.5944
563,647017.8523,3202840.3726,3.2975
564,647016.5540,3202841.9586,2.0909
565,647015.5884,3202843.6702,1.8780
566,647014.0416,3202845.3079,1.4722
567,647013.2138,3202846.9846,0.8423
568,647012.3493,3202847.4738,0.1466
569,647012.1050,3202847.5317,0.0516
570,647011.6788,3202847.9323,-0.4053
571,646725.5845,3202779.7260,3.6319
572,646725.4710,3202779.9831,4.5197
573,646725.4230,3202781.6391,4.6477
574,646725.5806,3202788.0793,4.6917
575,646725.3544,3202789.4423,4.6908
576,646725.5316,3202789.6776,4.2749
577,646725.5932,3202790.4962,3.9670
578,646725.5401,3202791.7351,4.1239
579,646725.4189,3202793.6545,4.3969
580,646725.7021,3202794.6943,3.9300
581,646725.6982,3202796.8023,3.8240
582,646726.3976,3202798.8651,2.6114
583,646726.7204,3202800.7922,2.4524
584,646726.8459,3202803.0061,2.4125
585,646726.6485,3202804.4906,1.6997
586,646726.5890,3202806.4301,0.8209
587,646726.9689,3202807.9680,0.0701
588,646726.8744,3202808.2481,-0.3747
589,646484.9435,3202828.5644,3.5766
590,646488.3064,3202830.9140,3.5995
591,646491.6872,3202832.9520,3.5915
592,646491.7626,3202832.9867,3.6865
593,646494.1500,3202834.4595,3.6725
594,646496.5124,3202836.8126,3.7294
595,646497.5175,3202837.7621,3.7184
596,646500.3467,3202839.1694,3.5704
597,646502.2139,3202840.9871,3.3585
598,646504.9615,3202842.6094,3.3794
599,646321.6525,3203088.5913,2.7731
600,646326.3849,3203091.7151,2.8260
601,646329.2918,3203093.4553,2.7320
602,646332.7465,3203094.8344,2.6840
603,646334.8790,3203095.4330,2.6310
604,646336.6620,3203096.5128,2.5700
605,646339.5936,3203098.6642,2.1561
606,646341.6639,3203099.6011,1.8641
607,646343.4800,3203100.3957,0.8624
608,646344.8887,3203101.3183,-0.3913
609,646344.6321,3203101.1452,-0.1934
610,646344.5695,3203101.0185,0.0016
611,646344.4640,3203101.0376,0.2825
612,646287.2085,3203140.0417,-0.8918
613,646288.4683,3203137.7940,-1.0788
614,646289.8155,3203135.5411,-1.0399
615,646290.8464,3203133.6785,-0.9689
616,646291.9613,3203132.2335,-0.9790
617,646292.0214,3203132.2102,1.9942
618,646287.1170,3203139.8057,1.8644
619,646274.7612,3203164.7854,2.9056
620,646277.7189,3203160.2621,2.8645
621,646280.8811,3203154.8173,2.7564
622,646283.8263,3203149.8623,2.7264
623,646286.4794,3203145.2807,2.6343
624,646288.4837,3203141.7164,2.6942
625,646290.2251,3203138.8093,2.6772
626,646292.1789,3203135.1971,2.6681
627,646293.0508,3203132.5628,2.6690
628,646293.0342,3203132.1052,2.6730
629,646320.2704,3203838.7262,0.8034
630,646320.0173,3203839.4518,0.9294
631,646319.5868,3203840.3947,1.1313
632,646319.2490,3203843.0966,2.6449
633,646318.8545,3203844.2117,3.2538
634,646318.7330,3203844.6725,3.5527
635,646317.9819,3203846.3472,3.4788
636,646317.6079,3203847.1583,3.5458
637,646316.7991,3203849.6523,1.9192
638,646039.6895,3203770.6969,5.0345
639,646039.5355,3203777.4607,5.1365
640,646038.5049,3203785.9056,5.2486
641,646037.9562,3203791.9582,5.2336
642,646038.5154,3203800.0076,5.2447
643,646030.5805,3203821.9132,5.1651
644,646033.2499,3203816.1346,5.2489
645,646035.4958,3203813.0592,5.4388
646,646037.2299,3203809.5512,5.3418
